id,storyday,storyevent
96t9jhbz9r,05/160,Friends with
96t9jhbz9r,10/160,Friends with
96t9jhbz9r,14/161,Friends with
96t9jhbz9r,15/161,Helvig Elementary School
96t9jhbz9r,24/161,Friends with
96t9jhbz9r,13/162,Friends with
96t9jhbz9r,21/162,Friends with
96t9jhbz9r,22/162,No longer friends with
96t9jhbz9r,01/163,Friends with
96t9jhbz9r,11/163,Friends with
96t9jhbz9r,06/164,No longer friends with
96t9jhbz9r,21/164,Friends with
96t9jhbz9r,15/165,Friends with
96t9jhbz9r,03/166,Friends with
96t9jhbz9r,13/166,Caught V5
96t9jhbz9r,06/167,Caught V3
96t9jhbz9r,07/167,Friends with
96t9jhbz9r,25/167,Caught V1
96t9jhbz9r,08/168,Graduated from Helvig Elementary School
96t9jhbz9r,15/168,Helvig High School
96t9jhbz9r,19/169,No longer friends with
96t9jhbz9r,20/169,Friends with
96t9jhbz9r,05/170,Caught V6
96t9jhbz9r,17/171,Dating
96t9jhbz9r,23/171,Single
96t9jhbz9r,24/171,Dating
96t9jhbz9r,12/172,No longer friends with
96t9jhbz9r,13/172,Friends with
96t9jhbz9r,18/172,Single
96t9jhbz9r,18/172,No longer friends with
96t9jhbz9r,19/172,Friends with
96t9jhbz9r,03/173,Dating
96t9jhbz9r,04/173,No longer friends with
96t9jhbz9r,12/173,No longer friends with
96t9jhbz9r,13/173,Single
96t9jhbz9r,13/173,No longer friends with
96t9jhbz9r,22/173,Friends with
96t9jhbz9r,23/173,Dating
96t9jhbz9r,23/173,Pregnant
96t9jhbz9r,26/173,Friends with
96t9jhbz9r,28/173,Friends with
96t9jhbz9r,01/174,Single
96t9jhbz9r,05/174,Left home
96t9jhbz9r,05/174,Moved to Helvig 5
96t9jhbz9r,06/174,Miscarriage
96t9jhbz9r,06/174,Dating
96t9jhbz9r,08/174,Graduated from Helvig High School
96t9jhbz9r,10/174,Pregnant
96t9jhbz9r,03/175,born
96t9jhbz9r,13/175,Moved to Hofn 108 with
96t9jhbz9r,13/175,Pregnant
96t9jhbz9r,22/175,No longer friends with
96t9jhbz9r,02/176,No longer friends with
96t9jhbz9r,04/176,Engaged
96t9jhbz9r,07/176,born
96t9jhbz9r,15/176,Pregnant
96t9jhbz9r,18/176,Friends with
96t9jhbz9r,19/176,Friends with
96t9jhbz9r,19/176,Caught V2
96t9jhbz9r,23/176,Friends with
96t9jhbz9r,26/176,Married
96t9jhbz9r,08/177,born
96t9jhbz9r,25/181,No longer friends with
96t9jhbz9r,01/182,Friends with
96t9jhbz9r,02/182,No longer friends with
96t9jhbz9r,10/182,Friends with
96t9jhbz9r,06/183,No longer friends with
96t9jhbz9r,25/183,Friends with
96t9jhbz9r,15/186,University of Hofn
96t9jhbz9r,08/190,Graduated from Hofn University
96t9jhbz9r,12/190,Literature Professor
96t9jhbz9r,01/191,No longer friends with
96t9jhbz9r,07/191,Friends with
96t9jhbz9r,08/192,Unemployed
96t9jhbz9r,04/195,No longer friends with
96t9jhbz9r,09/195,Friends with
96t9jhbz9r,03/198,Hunter
96t9jhbz9r,08/198,Unemployed
96t9jhbz9r,12/200,No longer friends with
96t9jhbz9r,24/200,Elementary School Teacher
96t9jhbz9r,25/200,Friends with
96t9jhbz9r,05/201,No longer friends with
96t9jhbz9r,06/201,Friends with
96t9jhbz9r,08/201,Unemployed
96t9jhbz9r,27/201,No longer friends with
96t9jhbz9r,14/202,Friends with
96t9jhbz9r,27/202,No longer friends with
96t9jhbz9r,13/203,Friends with
96t9jhbz9r,17/204,Literature Professor
96t9jhbz9r,08/205,Unemployed
96t9jhbz9r,12/205,Friends with
96t9jhbz9r,21/205,Friends with
96t9jhbz9r,16/206,Literature Professor
96t9jhbz9r,08/207,Unemployed
96t9jhbz9r,17/207,Literature Professor
96t9jhbz9r,08/208,Unemployed
96t9jhbz9r,17/208,Literature Professor
96t9jhbz9r,07/209,Friends with
96t9jhbz9r,09/209,Unemployed
96t9jhbz9r,17/209,Literature Professor
96t9jhbz9r,27/209,No longer friends with
96t9jhbz9r,28/209,Friends with
96t9jhbz9r,08/210,Unemployed
96t9jhbz9r,16/210,Literature Professor
96t9jhbz9r,05/211,Friends with
96t9jhbz9r,09/211,Unemployed
96t9jhbz9r,14/213,No longer friends with
96t9jhbz9r,23/213,No longer friends with
96t9jhbz9r,11/214,Friends with
96t9jhbz9r,16/214,Friends with
96t9jhbz9r,27/215,No longer friends with
96t9jhbz9r,03/216,Friends with
96t9jhbz9r,10/221,Widowed
96t9jhbz9r,10/221,Friends with
96t9jhbz9r,24/221,Dating
96t9jhbz9r,03/222,No longer friends with
96t9jhbz9r,09/222,Engaged
96t9jhbz9r,14/222,No longer friends with
96t9jhbz9r,16/222,Friends with
96t9jhbz9r,24/222,Married
96t9jhbz9r,25/222,Friends with
96t9jhbz9r,25/225,No longer friends with
96t9jhbz9r,26/225,Friends with
96t9jhbz9r,16/226,Friends with
96t9jhbz9r,02/228,Friends with
96t9jhbz9r,22/228,No longer friends with
96t9jhbz9r,04/229,Friends with
96t9jhbz9r,24/232,Friends with
96t9jhbz9r,16/233,No longer friends with
96t9jhbz9r,11/234,Friends with
96t9jhbz9r,11/237,Friends with
96t9jhbz9r,15/237,Widowed
96t9jhbz9r,18/237,No longer friends with
96t9jhbz9r,25/237,Friends with
96t9jhbz9r,06/238,Friends with
96t9jhbz9r,02/239,Dating
96t9jhbz9r,09/239,Friends with
96t9jhbz9r,13/239,Engaged
96t9jhbz9r,09/240,Married
96t9jhbz9r,09/240,Moved to Hofn 238 with
96t9jhbz9r,11/240,Friends with
96t9jhbz9r,13/241,Friends with
96t9jhbz9r,03/242,Friends with
96t9jhbz9r,17/242,Friends with
96t9jhbz9r,25/243,Friends with
96t9jhbz9r,10/244,No longer friends with
96t9jhbz9r,26/244,Friends with
96t9jhbz9r,26/244,Friends with
96t9jhbz9r,16/245,Friends with
96t9jhbz9r,03/246,No longer friends with
96t9jhbz9r,11/246,Friends with
96t9jhbz9r,01/247,No longer friends with
96t9jhbz9r,13/247,Friends with
96t9jhbz9r,08/248,Friends with
96t9jhbz9r,14/248,Friends with
96t9jhbz9r,05/249,Friends with
96t9jhbz9r,04/250,Friends with
96t9jhbz9r,13/251,Friends with
96t9jhbz9r,15/251,Friends with
96t9jhbz9r,17/252,No longer friends with
96t9jhbz9r,25/252,Friends with
96t9jhbz9r,02/253,Friends with
96t9jhbz9r,13/253,Friends with
96t9jhbz9r,22/253,No longer friends with
96t9jhbz9r,23/253,Friends with
5na6nut3py,09/156,Born in Hofn 33
5na6nut3py,09/156,Moved to Hofn 10 with family
5na6nut3py,11/159,Friends with
5na6nut3py,27/159,Friends with
5na6nut3py,02/160,Friends with
5na6nut3py,09/160,Friends with
5na6nut3py,09/160,Friends with
5na6nut3py,13/160,Friends with
5na6nut3py,16/160,Friends with
5na6nut3py,26/160,Friends with
5na6nut3py,15/161,Hofn Elementary School
5na6nut3py,26/161,No longer friends with
5na6nut3py,13/163,Friends with
5na6nut3py,01/165,No longer friends with
5na6nut3py,03/165,Friends with
5na6nut3py,18/165,No longer friends with
5na6nut3py,02/166,No longer friends with
5na6nut3py,10/166,Friends with
5na6nut3py,15/166,Friends with
5na6nut3py,19/166,Caught V5
5na6nut3py,10/167,Caught V3
5na6nut3py,13/167,Friends with
5na6nut3py,03/168,Caught V1
5na6nut3py,08/168,Graduated from Hofn Elementary School
5na6nut3py,15/168,Hofn High School
5na6nut3py,07/170,Caught V6
5na6nut3py,15/171,Dating
5na6nut3py,18/171,Single
5na6nut3py,18/171,No longer friends with
5na6nut3py,03/172,Friends with
5na6nut3py,03/173,No longer friends with
5na6nut3py,14/173,No longer friends with
5na6nut3py,08/174,Graduated from Hofn High School
5na6nut3py,14/174,Friends with
5na6nut3py,06/175,Friends with
5na6nut3py,15/175,Courtesan
5na6nut3py,18/175,Left home
5na6nut3py,18/175,Moved to Vardo 100
5na6nut3py,21/176,Moving to find work
5na6nut3py,21/176,Moved to Helvig 83
5na6nut3py,21/176,Caught V2
5na6nut3py,17/177,Moving to find work
5na6nut3py,17/177,Moved to Blonduos 152
5na6nut3py,06/178,Courtesan
5na6nut3py,01/179,Pregnant
5na6nut3py,22/179,born
5na6nut3py,15/180,Moved to Hofn 195
5na6nut3py,15/180,University of Hofn
5na6nut3py,08/181,Courtesan
5na6nut3py,20/181,No longer friends with
5na6nut3py,25/181,Friends with
5na6nut3py,03/183,Pregnant
5na6nut3py,25/183,born
5na6nut3py,08/184,Graduated from Hofn University
5na6nut3py,08/184,Moved to Blonduos 135
5na6nut3py,12/185,Moving to find work
5na6nut3py,12/185,Moved to Helluland 152
5na6nut3py,11/186,Moving to find work
5na6nut3py,11/186,Moved to Bjurholm 31
5na6nut3py,15/186,High School Teacher
5na6nut3py,19/186,No longer friends with
5na6nut3py,03/187,Friends with
5na6nut3py,13/187,Friends with
5na6nut3py,13/188,No longer friends with
5na6nut3py,15/188,Friends with
5na6nut3py,08/190,Unemployed
5na6nut3py,14/190,Literature Professor
5na6nut3py,28/193,No longer friends with
5na6nut3py,08/194,Unemployed
5na6nut3py,09/194,Moving to find work
5na6nut3py,09/194,Moved to Shinobi 171
5na6nut3py,18/194,Friends with
5na6nut3py,06/195,Moving to find work
5na6nut3py,06/195,Moved to Helluland 186
5na6nut3py,18/195,Literature Professor
5na6nut3py,08/199,Unemployed
5na6nut3py,10/199,Moving to find work
5na6nut3py,10/199,Moved to Blonduos 229
5na6nut3py,04/200,High School Teacher
5na6nut3py,08/201,Unemployed
5na6nut3py,12/201,Moving to find work
5na6nut3py,12/201,Moved to Helvig 58
5na6nut3py,11/202,Moving to find work
5na6nut3py,11/202,Moved to Hofn 157
5na6nut3py,11/202,Courtesan
5na6nut3py,15/203,Friends with
5na6nut3py,22/203,Pregnant
5na6nut3py,01/204,Miscarriage
5na6nut3py,14/205,Dating
5na6nut3py,25/205,Engaged
5na6nut3py,13/206,Married
5na6nut3py,23/206,No longer friends with
5na6nut3py,03/207,Friends with
5na6nut3py,20/207,No longer friends with
5na6nut3py,23/207,Friends with
5na6nut3py,27/207,No longer friends with
5na6nut3py,05/209,No longer friends with
5na6nut3py,11/209,Friends with
5na6nut3py,12/209,Friends with
5na6nut3py,08/214,Unemployed
5na6nut3py,15/214,Literature Professor
5na6nut3py,26/215,Friends with
5na6nut3py,07/216,Retired
5na6nut3py,22/218,No longer friends with
5na6nut3py,26/219,Friends with
5na6nut3py,20/220,No longer friends with
5na6nut3py,26/220,Friends with
5na6nut3py,08/223,No longer friends with
5na6nut3py,01/224,Friends with
5na6nut3py,21/225,Friends with
5na6nut3py,13/227,Friends with
5na6nut3py,18/233,Friends with
5na6nut3py,04/235,No longer friends with
5na6nut3py,05/235,Friends with
5na6nut3py,22/235,No longer friends with
5na6nut3py,19/236,Friends with
5na6nut3py,09/238,No longer friends with
5na6nut3py,19/238,Friends with
5na6nut3py,26/238,Friends with
5na6nut3py,06/239,Friends with
5na6nut3py,15/239,Friends with
5na6nut3py,19/240,Friends with
5na6nut3py,16/241,No longer friends with
5na6nut3py,16/242,Friends with
5na6nut3py,23/242,Friends with
5na6nut3py,04/248,Widowed
5na6nut3py,21/248,Friends with
5na6nut3py,02/249,Friends with
5na6nut3py,03/249,Friends with
5na6nut3py,10/249,Dating
5na6nut3py,14/249,Engaged
5na6nut3py,09/250,Married
5na6nut3py,09/250,Moved to Hofn 247 with
5na6nut3py,10/251,Friends with
5na6nut3py,02/252,No longer friends with
5na6nut3py,14/252,Friends with
5na6nut3py,16/252,No longer friends with
5na6nut3py,20/252,Friends with
5na6nut3py,26/253,No longer friends with
5na6nut3py,27/253,Stomach cancer
5na6nut3py,05/254,Died from stomach cancer
fuj7xe839s,12/156,Born in Hofn 140
fuj7xe839s,08/159,Moved to Helvig 103 with family
fuj7xe839s,09/160,Friends with
fuj7xe839s,15/160,Friends with
fuj7xe839s,14/161,Friends with
fuj7xe839s,15/161,Helvig Elementary School
fuj7xe839s,24/161,Friends with
fuj7xe839s,13/162,Friends with
fuj7xe839s,20/162,Friends with
fuj7xe839s,23/162,Friends with
fuj7xe839s,05/164,Friends with
fuj7xe839s,15/164,Friends with
fuj7xe839s,11/166,Caught V5
fuj7xe839s,04/167,Friends with
fuj7xe839s,08/167,Caught V3
fuj7xe839s,15/167,Moved to Hofn 77 with family
fuj7xe839s,28/167,Caught V1
fuj7xe839s,08/168,Graduated from Hofn Elementary School
fuj7xe839s,15/168,Hofn High School
fuj7xe839s,25/168,Friends with
fuj7xe839s,25/168,Dating
fuj7xe839s,25/168,Single
fuj7xe839s,25/168,No longer friends with
fuj7xe839s,02/169,Dating
fuj7xe839s,02/169,Single
fuj7xe839s,02/169,No longer friends with
fuj7xe839s,07/169,Dating
fuj7xe839s,12/169,Single
fuj7xe839s,12/169,No longer friends with
fuj7xe839s,15/169,Friends with
fuj7xe839s,18/169,Friends with
fuj7xe839s,24/169,Friends with
fuj7xe839s,01/170,Dating
fuj7xe839s,05/170,Caught V6
fuj7xe839s,08/170,Single
fuj7xe839s,12/170,Dating
fuj7xe839s,22/170,Single
fuj7xe839s,22/170,No longer friends with
fuj7xe839s,27/170,Friends with
fuj7xe839s,05/172,Dating
fuj7xe839s,24/172,Single
fuj7xe839s,24/172,Dating
fuj7xe839s,16/173,Single
fuj7xe839s,19/173,No longer friends with
fuj7xe839s,23/173,Dating
fuj7xe839s,26/173,Friends with
fuj7xe839s,01/174,Single
fuj7xe839s,03/174,No longer friends with
fuj7xe839s,06/174,Dating
fuj7xe839s,08/174,Graduated from Hofn High School
fuj7xe839s,08/174,Friends with
fuj7xe839s,15/174,University of Hofn
fuj7xe839s,17/174,Waiter
fuj7xe839s,13/175,Left home
fuj7xe839s,13/175,Moved to Hofn 108
fuj7xe839s,04/176,Engaged
fuj7xe839s,07/176,born
fuj7xe839s,23/176,Caught V2
fuj7xe839s,26/176,Married
fuj7xe839s,08/177,born
fuj7xe839s,15/177,No longer friends with
fuj7xe839s,16/177,Friends with
fuj7xe839s,08/178,Graduated from Hofn University
fuj7xe839s,23/178,born
fuj7xe839s,17/182,No longer friends with
fuj7xe839s,27/182,Friends with
fuj7xe839s,15/183,Friends with
fuj7xe839s,27/192,Light smoker
fuj7xe839s,24/196,Nonsmoker
fuj7xe839s,25/202,No longer friends with
fuj7xe839s,27/202,Friends with
fuj7xe839s,19/203,No longer friends with
fuj7xe839s,24/203,Friends with
fuj7xe839s,26/206,No longer friends with
fuj7xe839s,08/207,Friends with
fuj7xe839s,18/210,No longer friends with
fuj7xe839s,03/211,Friends with
fuj7xe839s,20/211,No longer friends with
fuj7xe839s,23/211,Friends with
fuj7xe839s,11/213,Friends with
fuj7xe839s,13/213,No longer friends with
fuj7xe839s,20/213,Friends with
fuj7xe839s,11/216,Retired
fuj7xe839s,04/217,No longer friends with
fuj7xe839s,07/217,Friends with
fuj7xe839s,10/220,No longer friends with
fuj7xe839s,18/220,Friends with
fuj7xe839s,10/221,Died from heart attack
j25nd6kss4,14/156,Born in Hofn 127
j25nd6kss4,04/160,Friends with
j25nd6kss4,05/160,No longer friends with
j25nd6kss4,01/161,Friends with
j25nd6kss4,04/161,No longer friends with
j25nd6kss4,15/161,Hofn Elementary School
j25nd6kss4,05/162,Friends with
j25nd6kss4,11/162,Friends with
j25nd6kss4,18/162,Friends with
j25nd6kss4,24/162,Friends with
j25nd6kss4,27/162,Friends with
j25nd6kss4,01/163,Friends with
j25nd6kss4,15/163,Friends with
j25nd6kss4,18/164,Friends with
j25nd6kss4,01/165,Friends with
j25nd6kss4,12/165,Friends with
j25nd6kss4,15/166,Caught V5
j25nd6kss4,08/167,Caught V3
j25nd6kss4,09/167,No longer friends with
j25nd6kss4,12/167,Friends with
j25nd6kss4,01/168,Caught V1
j25nd6kss4,05/168,No longer friends with
j25nd6kss4,08/168,Graduated from Hofn Elementary School
j25nd6kss4,15/168,Hofn High School
j25nd6kss4,15/168,No longer friends with
j25nd6kss4,20/168,Friends with
j25nd6kss4,24/168,Friends with
j25nd6kss4,05/170,No longer friends with
j25nd6kss4,06/170,Caught V6
j25nd6kss4,17/170,Friends with
j25nd6kss4,11/171,No longer friends with
j25nd6kss4,18/171,Friends with
j25nd6kss4,28/171,Dating
j25nd6kss4,08/172,Single
j25nd6kss4,14/172,Dating
j25nd6kss4,23/172,No longer friends with
j25nd6kss4,07/173,Friends with
j25nd6kss4,23/173,Pregnant
j25nd6kss4,08/174,Graduated from Hofn High School
j25nd6kss4,08/174,Fisherman
j25nd6kss4,15/174,born
j25nd6kss4,25/175,Left home
j25nd6kss4,25/175,Moved to Vardo 179
j25nd6kss4,25/175,Single
j25nd6kss4,25/175,Dating
j25nd6kss4,12/176,Engaged
j25nd6kss4,15/176,No longer friends with
j25nd6kss4,16/176,Friends with
j25nd6kss4,18/176,No longer friends with
j25nd6kss4,21/176,Caught V2
j25nd6kss4,23/176,Friends with
j25nd6kss4,09/177,Married
j25nd6kss4,09/177,Moved to Helvig 124 with
j25nd6kss4,04/178,Midwife
j25nd6kss4,15/178,Unemployed
j25nd6kss4,15/181,Moved to Hofn 142 with
j25nd6kss4,23/182,No longer friends with
j25nd6kss4,10/183,Friends with
j25nd6kss4,21/183,No longer friends with
j25nd6kss4,03/184,Friends with
j25nd6kss4,28/184,Fisherman
j25nd6kss4,08/185,Moved to Helvig 194 with
j25nd6kss4,20/185,No longer friends with
j25nd6kss4,24/185,Friends with
j25nd6kss4,27/185,Moving to find work
j25nd6kss4,27/185,Moved to Vardo 160
j25nd6kss4,09/186,Friends with
j25nd6kss4,22/186,Moving to find work
j25nd6kss4,22/186,Moved to Helvig 172
j25nd6kss4,18/189,Moving to find work
j25nd6kss4,18/189,Moved to Blonduos 96
j25nd6kss4,11/190,Moved to Helluland 190 with
j25nd6kss4,15/190,Moved to Hofn 158
j25nd6kss4,15/190,University of Hofn
j25nd6kss4,08/194,Graduated from Hofn University
j25nd6kss4,08/194,Moved to Helluland 206
j25nd6kss4,26/194,Moving to find work
j25nd6kss4,26/194,Moved to Shinobi 7
j25nd6kss4,08/195,Apple Farmer
j25nd6kss4,15/195,No longer friends with
j25nd6kss4,21/195,Friends with
j25nd6kss4,09/202,No longer friends with
j25nd6kss4,15/202,Friends with
j25nd6kss4,05/205,No longer friends with
j25nd6kss4,21/205,Friends with
j25nd6kss4,28/205,Died from heart attack
q6us9qhw4m,20/156,Born in Hofn 116
q6us9qhw4m,24/156,Moved to Hofn 145 with family
q6us9qhw4m,08/157,Moved to Helluland 81 with family
q6us9qhw4m,25/157,Moved to Shinobi 46 with family
q6us9qhw4m,25/159,Friends with
q6us9qhw4m,22/161,Friends with
q6us9qhw4m,24/161,Friends with
q6us9qhw4m,15/162,Shinobi Elementary School
q6us9qhw4m,22/162,Friends with
q6us9qhw4m,26/162,Friends with
q6us9qhw4m,28/162,Friends with
q6us9qhw4m,03/163,Friends with
q6us9qhw4m,21/164,No longer friends with
q6us9qhw4m,15/165,Moved to Arcadia 122 with family
q6us9qhw4m,22/165,No longer friends with
q6us9qhw4m,24/165,Friends with
q6us9qhw4m,27/165,Friends with
q6us9qhw4m,07/166,Friends with
q6us9qhw4m,08/166,Caught V5
q6us9qhw4m,17/166,Friends with
q6us9qhw4m,12/167,Caught V3
q6us9qhw4m,23/167,Friends with
q6us9qhw4m,24/167,Caught V1
q6us9qhw4m,08/169,Moved to Shinobi 51 with family
q6us9qhw4m,08/169,Graduated from Shinobi Elementary School
q6us9qhw4m,09/169,No longer friends with
q6us9qhw4m,15/169,Shinobi High School
q6us9qhw4m,27/169,Moved to Bjurholm 118 with family
q6us9qhw4m,01/170,Caught V6
q6us9qhw4m,09/170,Dating
q6us9qhw4m,20/170,Moved to Hayarano 53 with family
q6us9qhw4m,20/170,Single
q6us9qhw4m,26/170,Dating
q6us9qhw4m,13/171,Friends with
q6us9qhw4m,20/171,No longer friends with
q6us9qhw4m,12/172,No longer friends with
q6us9qhw4m,23/173,Friends with
q6us9qhw4m,26/173,Friends with
q6us9qhw4m,09/174,born
q6us9qhw4m,08/175,Graduated from Hayarano High School
q6us9qhw4m,20/175,Single
q6us9qhw4m,26/175,Dating
q6us9qhw4m,27/175,Left home
q6us9qhw4m,27/175,Moved to Biruwa 65
q6us9qhw4m,08/176,Pig Farmer
q6us9qhw4m,09/176,Engaged
q6us9qhw4m,15/176,Moved to Arcadia 335
q6us9qhw4m,15/176,University of Arcadia
q6us9qhw4m,16/176,Pig Farmer
q6us9qhw4m,18/176,Caught V2
q6us9qhw4m,25/176,born
q6us9qhw4m,07/177,Married
q6us9qhw4m,08/180,Graduated from University of Arcadia
q6us9qhw4m,08/180,Moved to Biruwa 166
q6us9qhw4m,08/180,Pig Farmer
q6us9qhw4m,20/180,born
q6us9qhw4m,20/181,born
q6us9qhw4m,21/182,No longer friends with
q6us9qhw4m,22/182,Friends with
q6us9qhw4m,27/190,No longer friends with
q6us9qhw4m,16/191,No longer friends with
q6us9qhw4m,21/191,No longer friends with
q6us9qhw4m,05/192,Friends with
q6us9qhw4m,13/192,Friends with
q6us9qhw4m,14/194,Friends with
q6us9qhw4m,15/194,Friends with
q6us9qhw4m,26/195,Recovered from testicular cancer
q6us9qhw4m,17/206,Friends with
q6us9qhw4m,10/208,Friends with
q6us9qhw4m,07/214,No longer friends with
q6us9qhw4m,18/214,Friends with
q6us9qhw4m,16/215,No longer friends with
q6us9qhw4m,22/215,Friends with
q6us9qhw4m,20/216,Friends with
q6us9qhw4m,02/217,Retired
q6us9qhw4m,20/219,No longer friends with
q6us9qhw4m,25/219,Friends with
q6us9qhw4m,05/223,Recovered from skin cancer
q6us9qhw4m,07/229,No longer friends with
q6us9qhw4m,12/229,Friends with
q6us9qhw4m,18/233,No longer friends with
q6us9qhw4m,27/233,No longer friends with
q6us9qhw4m,23/234,Widowed
q6us9qhw4m,03/235,Dating
q6us9qhw4m,13/235,Engaged
q6us9qhw4m,05/236,Friends with
q6us9qhw4m,10/236,Married
q6us9qhw4m,10/236,Moved to Valais 156 with
q6us9qhw4m,27/236,Friends with
q6us9qhw4m,11/237,Friends with
q6us9qhw4m,20/237,Friends with
q6us9qhw4m,17/239,Friends with
q6us9qhw4m,26/240,Friends with
q6us9qhw4m,01/241,No longer friends with
q6us9qhw4m,17/241,Friends with
q6us9qhw4m,14/242,No longer friends with
q6us9qhw4m,07/243,Widowed
q6us9qhw4m,16/243,Friends with
q6us9qhw4m,16/243,Friends with
q6us9qhw4m,17/243,Friends with
q6us9qhw4m,09/244,Friends with
q6us9qhw4m,11/245,No longer friends with
q6us9qhw4m,15/245,Friends with
q6us9qhw4m,03/246,No longer friends with
q6us9qhw4m,01/247,Friends with
q6us9qhw4m,02/247,No longer friends with
q6us9qhw4m,06/247,Friends with
q6us9qhw4m,25/249,Friends with
q6us9qhw4m,08/251,Friends with
q6us9qhw4m,17/251,No longer friends with
q6us9qhw4m,25/251,Friends with
lfzvlyf9xm,21/156,Born in Hofn 82
lfzvlyf9xm,27/159,Friends with
lfzvlyf9xm,06/160,Friends with
lfzvlyf9xm,07/160,Friends with
lfzvlyf9xm,28/160,Friends with
lfzvlyf9xm,05/161,Friends with
lfzvlyf9xm,08/161,Friends with
lfzvlyf9xm,25/161,Asthma
lfzvlyf9xm,15/162,Hofn Elementary School
lfzvlyf9xm,18/166,Caught V5
lfzvlyf9xm,20/166,Died from V5
gq6zx8elrn,22/156,Born in Hofn 109
gq6zx8elrn,08/157,Moved to Helvig 88 with family
gq6zx8elrn,14/158,Moved to Blonduos 86 with family
gq6zx8elrn,11/159,Moved to Helluland 46 with family
gq6zx8elrn,04/160,Moved to Helluland 51 with family
gq6zx8elrn,08/161,Moved to Helluland 97 with family
gq6zx8elrn,24/161,Friends with
